item1,item2,choice1,choice2,choice3,correct_choice (1-3)
D,E,F,B,I,1;A,B,H,C,D,2;B,C,E,H,D,3;G,H,I,E,B,1;J,A,E,B,H,2;F,G,H,A,B,1;H,I,F,J,A,2;I,J,E,B,A,3;E,F,J,A,G,3;C,D,A,E,H,2
I,J,A,G,D,1;G,H,A,I,C,2;D,E,B,G,F,3;B,C,H,D,G,2;A,B,E,C,H,2;E,F,C,G,I,2;F,G,A,D,H,3;J,A,H,B,D,2;C,D,E,A,F,1;H,I,B,J,E,2
E,F,C,G,J,2;I,J,C,E,A,3;D,E,F,J,G,1;B,C,J,E,D,3;C,D,H,E,J,2;F,G,A,C,H,3;G,H,I,B,C,1;A,B,H,C,D,2;H,I,C,F,J,3;J,A,D,B,G,2
H,I,E,J,C,2;F,G,A,B,H,3;A,B,C,F,I,1;I,J,G,A,C,2;J,A,B,F,C,1;C,D,A,F,E,3;G,H,D,I,J,2;E,F,J,G,B,2;B,C,F,H,D,3;D,E,I,F,B,2
F,G,B,H,I,2;I,J,G,C,A,3;C,D,I,E,F,2;J,A,C,B,H,2;D,E,G,F,J,2;A,B,C,H,E,1;G,H,I,E,B,1;H,I,J,E,B,1;E,F,C,I,G,3;B,C,J,F,D,3
E,F,J,B,G,3;H,I,J,A,D,1;I,J,B,A,E,2;G,H,I,E,B,1;F,G,J,C,H,3;A,B,C,F,H,1;J,A,F,B,E,2;D,E,G,F,A,2;B,C,D,E,H,1;C,D,A,G,E,3
D,E,F,I,J,1;F,G,A,C,H,3;J,A,E,B,G,2;C,D,G,E,J,2;E,F,A,G,H,2;A,B,D,H,C,3;G,H,I,E,J,1;B,C,F,H,D,3;I,J,G,D,A,3;H,I,J,F,C,1
F,G,H,I,D,1;B,C,H,E,D,3;A,B,I,D,C,3;C,D,F,E,J,2;G,H,B,I,E,2;J,A,F,E,B,3;D,E,H,F,B,2;E,F,J,G,B,2;I,J,A,E,D,1;H,I,J,F,B,1
A,B,F,G,C,3;F,G,J,H,C,2;D,E,F,H,B,1;C,D,H,E,J,2;J,A,D,B,H,2;E,F,J,A,G,3;G,H,A,D,I,3;I,J,A,B,F,1;H,I,A,E,J,3;B,C,I,D,E,2
A,B,C,G,E,1;E,F,C,H,G,3;B,C,G,D,H,2;C,D,I,F,E,3;D,E,I,F,A,2;F,G,D,A,H,3;G,H,I,C,B,1;J,A,E,B,H,2;I,J,C,A,E,2;H,I,J,E,C,1
A,B,I,C,D,2;G,H,D,I,A,2;F,G,H,B,J,1;J,A,F,C,B,3;E,F,G,A,J,1;B,C,H,D,F,2;C,D,H,I,E,3;D,E,B,I,F,3;H,I,J,B,F,1;I,J,F,A,C,2
C,D,E,H,J,1;J,A,D,H,B,3;I,J,B,A,E,2;G,H,J,E,I,3;B,C,F,D,I,2;E,F,J,G,B,2;H,I,J,D,A,1;A,B,H,C,E,2;F,G,H,A,C,1;D,E,B,G,F,3
A,B,I,C,F,2;D,E,H,J,F,3;J,A,B,E,H,1;I,J,B,A,E,2;H,I,C,E,J,3;F,G,D,I,H,3;E,F,H,A,G,3;B,C,F,D,H,2;C,D,F,E,A,2;G,H,I,A,C,1
I,J,A,C,F,1;F,G,D,A,H,3;D,E,B,F,I,2;A,B,E,I,C,3;J,A,D,B,H,2;H,I,J,C,F,1;C,D,G,J,E,3;E,F,C,G,I,2;B,C,F,D,J,2;G,H,B,I,E,2
H,I,F,J,B,2;F,G,A,D,H,3;C,D,E,I,G,1;G,H,I,A,C,1;D,E,A,F,I,2;E,F,H,B,G,3;I,J,G,A,C,2;J,A,H,B,C,2;A,B,C,D,G,1;B,C,E,I,D,3
