item1,item2,choice1,choice2,choice3,correct_choice (1-3)
E,H,B,A,I,3;C,D,E,F,H,1;H,I,C,B,A,2;J,A,G,B,D,2;D,E,F,B,H,1;G,E,H,A,J,1;B,C,E,F,D,3;E,F,G,J,I,1;I,B,J,D,C,1;F,G,B,H,E,3;A,B,H,C,F,2;B,J,C,F,A,3
H,I,B,A,D,1;I,B,C,J,D,2;B,J,C,G,A,3;C,D,E,B,F,1;G,E,C,H,J,2;D,E,B,F,G,2;E,H,B,D,I,3;B,C,E,D,H,2;E,F,B,G,I,2;J,A,D,F,B,3;F,G,E,B,H,1;A,B,D,C,E,2
E,H,A,I,C,2;A,B,F,C,E,2;E,F,G,A,H,1;I,B,F,C,J,3;C,D,E,F,B,1;G,E,A,H,B,2;F,G,J,B,E,3;J,A,E,F,B,3;B,C,D,I,G,1;D,E,H,F,I,2;H,I,B,E,A,1;B,J,D,A,F,2
D,E,F,B,G,1;E,H,B,D,I,3;E,F,A,G,H,2;B,J,D,E,A,3;B,C,I,F,D,3;I,B,J,C,F,1;A,B,F,C,E,2;F,G,J,B,E,3;H,I,J,B,E,2;J,A,E,F,B,3;C,D,E,G,B,1;G,E,J,H,B,2
C,D,H,G,E,3;J,A,B,C,E,1;B,J,D,A,F,2;E,H,I,C,J,1;D,E,I,H,F,3;I,B,C,D,J,3;A,B,E,C,H,2;E,F,G,H,A,1;F,G,E,I,J,1;H,I,D,A,B,3;B,C,F,I,D,3;G,E,A,H,J,2
G,E,C,H,J,2;E,F,G,I,J,1;E,H,B,J,I,3;J,A,E,G,B,3;F,G,H,E,B,2;H,I,B,J,D,1;A,B,F,E,C,3;B,C,D,H,G,1;B,J,F,C,A,3;D,E,B,H,F,3;C,D,E,G,H,1;I,B,J,C,E,1
E,H,A,I,C,2;B,C,D,I,G,1;F,G,E,I,J,1;A,B,G,C,E,2;G,E,B,A,H,3;E,F,I,J,G,3;C,D,E,F,I,1;J,A,D,B,F,2;I,B,J,F,A,1;D,E,H,B,F,3;H,I,E,J,B,3;B,J,G,C,A,3
C,D,F,E,B,2;B,J,A,E,C,1;I,B,F,C,J,3;A,B,C,F,G,1;G,E,A,H,J,2;J,A,D,G,B,3;H,I,B,C,J,1;E,F,G,H,A,1;D,E,B,G,F,3;F,G,A,H,E,3;B,C,D,H,F,1;E,H,C,I,J,2
E,H,B,A,I,3;D,E,F,H,B,1;G,E,H,C,B,1;C,D,I,E,F,2;A,B,G,C,E,2;B,C,G,I,D,3;H,I,B,J,D,1;B,J,A,C,G,1;F,G,I,B,E,3;I,B,J,D,A,1;J,A,B,F,C,1;E,F,J,H,G,3
A,B,C,E,H,1;E,H,C,I,B,2;B,J,D,G,A,3;J,A,E,G,B,3;C,D,H,E,G,2;I,B,J,F,A,1;F,G,J,B,E,3;H,I,B,J,D,1;G,E,J,C,H,3;E,F,H,G,B,2;D,E,H,F,I,2;B,C,H,D,G,2
H,I,A,B,E,2;B,C,D,E,F,1;D,E,F,J,H,1;B,J,E,A,D,2;A,B,C,E,H,1;F,G,A,E,H,2;G,E,H,B,J,1;J,A,F,E,B,3;E,F,I,J,G,3;I,B,A,J,F,2;C,D,H,E,F,2;E,H,C,J,I,3
J,A,B,D,E,1;I,B,E,A,J,3;H,I,J,B,E,2;D,E,J,G,F,3;C,D,E,G,B,1;E,F,H,G,J,2;B,J,A,E,D,1;F,G,E,A,B,1;G,E,C,H,J,2;E,H,B,C,I,3;A,B,C,D,H,1;B,C,F,I,D,3
H,I,B,J,D,1;I,B,C,E,J,3;B,J,A,F,D,1;C,D,I,F,E,3;D,E,B,F,G,2;A,B,E,C,H,2;G,E,A,H,B,2;F,G,B,J,E,3;E,F,I,G,J,2;B,C,H,F,D,3;J,A,B,D,F,1;E,H,I,J,D,1
G,E,H,J,C,1;H,I,C,A,B,3;E,H,I,A,D,1;D,E,I,F,G,2;I,B,A,J,D,2;J,A,F,B,C,2;B,C,G,E,D,3;F,G,B,A,E,3;A,B,C,E,G,1;B,J,E,D,A,3;E,F,G,A,I,1;C,D,F,I,E,3
I,B,C,F,J,3;G,E,J,H,A,2;C,D,E,H,F,1;B,C,H,F,D,3;A,B,C,H,D,1;J,A,E,B,F,2;F,G,E,A,H,1;H,I,C,J,B,3;E,F,J,G,I,2;B,J,F,A,D,2;D,E,F,G,B,1;E,H,I,J,B,1
