item1,item2,choice1,choice2,choice3,correct_choice (1-3)
D,E,F,H,I,1;B,J,G,A,C,2;E,F,H,J,G,3;G,E,H,B,C,1;C,D,G,H,E,3;J,A,B,C,F,1;H,I,B,J,C,1;B,C,H,D,E,2;E,H,D,I,J,2;A,B,C,G,E,1;F,G,J,I,E,3;I,B,D,J,A,2
B,C,I,D,G,2;C,D,E,H,G,1;G,E,H,B,A,1;F,G,A,B,E,3;B,J,G,A,C,2;I,B,E,A,J,3;E,H,I,C,B,1;D,E,I,G,F,3;J,A,B,F,E,1;E,F,J,G,H,2;H,I,D,B,J,2;A,B,F,E,C,3
B,C,I,G,D,3;A,B,E,C,G,2;J,A,E,C,B,3;F,G,E,A,B,1;E,H,B,I,C,2;D,E,H,B,F,3;G,E,A,H,B,2;I,B,J,A,E,1;C,D,H,E,G,2;B,J,C,A,G,2;E,F,J,I,G,3;H,I,A,E,B,3
F,G,I,B,E,3;E,H,I,A,D,1;J,A,G,B,E,2;C,D,E,F,B,1;G,E,A,B,H,3;B,C,F,I,D,3;A,B,C,H,E,1;B,J,D,A,E,2;I,B,A,J,F,2;D,E,B,F,H,2;H,I,B,A,C,1;E,F,I,J,G,3
H,I,A,B,E,2;A,B,E,G,C,3;E,H,I,B,C,1;F,G,B,E,H,2;B,J,A,F,C,1;I,B,E,J,A,2;G,E,J,C,H,3;C,D,E,G,H,1;E,F,G,I,B,1;J,A,B,G,C,1;B,C,H,D,E,2;D,E,I,H,F,3
H,I,C,A,B,3;A,B,F,H,C,3;E,H,J,I,C,2;E,F,G,H,J,1;C,D,E,B,G,1;F,G,B,I,E,3;B,J,A,D,E,1;J,A,D,B,F,2;I,B,A,D,J,3;G,E,C,I,H,3;D,E,I,F,H,2;B,C,G,D,H,2
B,C,I,F,D,3;C,D,G,E,H,2;A,B,C,E,H,1;G,E,H,B,C,1;F,G,B,I,E,3;E,H,B,I,C,2;B,J,A,D,E,1;D,E,J,F,H,2;J,A,E,B,F,2;E,F,I,G,J,2;H,I,B,E,J,1;I,B,D,J,C,2
A,B,C,D,G,1;D,E,J,F,H,2;B,J,A,C,E,1;E,F,I,J,G,3;B,C,E,D,G,2;J,A,E,B,F,2;G,E,I,A,H,3;I,B,J,A,D,1;C,D,I,F,E,3;E,H,D,I,J,2;F,G,I,E,J,2;H,I,J,E,B,3
E,H,C,J,I,3;I,B,E,J,A,2;F,G,B,A,E,3;B,J,A,D,F,1;B,C,I,D,E,2;J,A,F,B,E,2;A,B,C,E,F,1;D,E,J,F,H,2;C,D,G,B,E,3;E,F,H,A,G,3;G,E,I,H,C,2;H,I,B,D,A,1
G,E,B,H,I,2;J,A,G,E,B,3;H,I,B,C,A,1;C,D,G,E,I,2;B,C,E,D,G,2;E,F,G,B,I,1;B,J,C,E,A,3;A,B,G,C,E,2;D,E,G,I,F,3;F,G,E,I,J,1;I,B,A,F,J,3;E,H,A,I,B,2
B,J,F,C,A,3;A,B,D,C,G,2;J,A,B,F,E,1;B,C,D,F,H,1;H,I,D,B,A,2;E,H,C,I,B,2;G,E,A,B,H,3;F,G,E,H,B,1;I,B,E,J,C,2;E,F,G,J,I,1;D,E,G,F,J,2;C,D,H,G,E,3
A,B,F,C,G,2;H,I,J,C,B,3;C,D,E,B,G,1;B,J,F,A,C,2;D,E,F,I,G,1;I,B,F,J,C,2;B,C,H,D,G,2;E,F,J,H,G,3;G,E,A,J,H,3;F,G,E,B,I,1;E,H,I,D,B,1;J,A,B,D,E,1
F,G,B,A,E,3;J,A,C,B,E,2;E,H,I,J,D,1;D,E,G,I,F,3;I,B,J,A,F,1;E,F,A,G,H,2;G,E,H,I,B,1;H,I,J,B,E,2;B,C,E,I,D,3;C,D,H,E,G,2;B,J,C,F,A,3;A,B,E,C,H,2
F,G,I,E,B,2;A,B,G,F,C,3;H,I,B,A,E,1;B,C,E,G,D,3;C,D,E,H,G,1;I,B,D,A,J,3;D,E,F,I,G,1;B,J,A,E,D,1;G,E,A,B,H,3;E,H,J,I,C,2;J,A,B,D,G,1;E,F,B,G,I,2
A,B,E,C,G,2;E,F,I,A,G,3;H,I,B,C,J,1;E,H,D,J,I,3;G,E,H,B,C,1;I,B,A,J,E,2;D,E,H,F,J,2;B,J,D,E,A,3;J,A,B,F,D,1;B,C,F,H,D,3;C,D,E,F,H,1;F,G,A,I,E,3
