item1,item2,choice1,choice2,choice3,correct_choice (1-3)
E,H,C,A,I,3;I,B,C,J,F,2;F,G,E,H,J,1;A,B,G,C,D,2;E,F,H,G,A,2;H,I,B,D,A,1;C,D,E,H,G,1;B,C,H,D,F,2;D,E,B,F,H,2;J,A,C,F,B,3;G,E,B,A,H,3;B,J,E,D,A,3
E,H,C,I,A,2;I,B,J,C,E,1;A,B,F,C,H,2;H,I,B,E,A,1;C,D,B,E,G,2;F,G,A,B,E,3;J,A,E,G,B,3;G,E,C,B,H,3;E,F,G,A,H,1;D,E,B,G,F,3;B,C,D,G,H,1;B,J,E,A,C,2
B,C,E,D,I,2;C,D,E,B,F,1;E,F,G,B,H,1;G,E,C,B,H,3;B,J,C,G,A,3;E,H,B,I,D,2;I,B,A,J,F,2;H,I,E,B,A,2;J,A,E,C,B,3;F,G,H,B,E,3;A,B,C,H,F,1;D,E,G,F,J,2
I,B,C,E,J,3;B,C,D,E,I,1;H,I,A,C,B,3;F,G,I,E,A,2;J,A,E,B,G,2;D,E,F,B,H,1;C,D,G,H,E,3;E,F,J,H,G,3;E,H,I,A,B,1;G,E,B,H,A,2;B,J,F,D,A,3;A,B,D,C,H,2
G,E,J,H,B,2;D,E,G,B,F,3;H,I,B,A,E,1;I,B,C,F,J,3;F,G,I,E,A,2;E,F,G,I,B,1;J,A,B,E,D,1;B,C,D,H,E,1;B,J,E,A,C,2;A,B,E,H,C,3;E,H,D,I,A,2;C,D,G,I,E,3
B,C,H,E,D,3;H,I,B,J,D,1;F,G,E,B,J,1;I,B,J,A,D,1;B,J,E,C,A,3;G,E,H,I,B,1;J,A,E,D,B,3;C,D,E,F,B,1;A,B,G,C,D,2;E,H,A,I,B,2;D,E,J,G,F,3;E,F,I,B,G,3
A,B,F,C,H,2;J,A,B,E,D,1;I,B,D,C,J,3;B,C,E,D,I,2;F,G,B,E,A,2;C,D,F,B,E,3;D,E,H,I,F,3;E,H,I,A,D,1;H,I,J,E,B,3;G,E,H,I,C,1;B,J,D,A,E,2;E,F,B,G,I,2
B,C,E,G,D,3;D,E,G,F,I,2;J,A,B,D,E,1;F,G,B,E,J,2;H,I,A,D,B,3;A,B,H,C,F,2;G,E,H,A,J,1;I,B,J,E,A,1;E,F,I,G,B,2;E,H,D,B,I,3;B,J,D,G,A,3;C,D,E,F,B,1
F,G,E,A,H,1;I,B,J,F,C,1;B,J,G,D,A,3;G,E,I,H,A,2;B,C,F,D,H,2;E,F,G,J,I,1;H,I,B,E,A,1;J,A,F,D,B,3;D,E,B,H,F,3;A,B,G,C,E,2;C,D,E,F,B,1;E,H,D,I,J,2
D,E,J,H,F,3;E,H,J,I,D,2;F,G,E,H,A,1;E,F,G,J,I,1;C,D,G,I,E,3;I,B,E,C,J,3;B,J,A,D,G,1;G,E,H,A,B,1;H,I,C,B,J,2;J,A,E,B,C,2;B,C,H,G,D,3;A,B,H,D,C,3
F,G,H,E,B,2;G,E,H,B,I,1;B,C,E,D,F,2;J,A,E,D,B,3;A,B,F,E,C,3;C,D,G,H,E,3;I,B,J,C,E,1;H,I,J,B,D,2;E,F,I,J,G,3;E,H,J,I,D,2;D,E,F,G,J,1;B,J,C,G,A,3
E,H,B,C,I,3;B,C,E,I,D,3;B,J,D,A,E,2;A,B,C,D,H,1;E,F,G,I,J,1;H,I,B,A,E,1;D,E,H,F,I,2;F,G,E,H,J,1;I,B,D,J,A,2;G,E,B,I,H,3;J,A,D,B,F,2;C,D,B,F,E,3
I,B,C,E,J,3;B,J,A,C,F,1;C,D,H,E,G,2;B,C,D,H,F,1;G,E,B,H,J,2;H,I,J,C,B,3;J,A,F,C,B,3;A,B,D,H,C,3;E,H,I,A,B,1;E,F,B,I,G,3;D,E,H,F,B,2;F,G,H,E,J,2
E,H,C,A,I,3;B,J,A,D,E,1;I,B,J,C,F,1;E,F,H,G,B,2;J,A,G,D,B,3;D,E,F,I,G,1;C,D,B,F,E,3;F,G,I,E,J,2;B,C,H,D,E,2;H,I,B,D,J,1;G,E,H,B,A,1;A,B,H,E,C,3
D,E,F,I,G,1;J,A,G,C,B,3;A,B,F,C,E,2;G,E,I,C,H,3;H,I,B,A,C,1;B,J,G,D,A,3;F,G,E,A,B,1;E,H,A,I,B,2;E,F,J,H,G,3;B,C,G,I,D,3;I,B,A,J,F,2;C,D,E,G,H,1
