item1,item2,choice1,choice2,choice3,correct_choice (1-3)
E,F,I,A,G,3;I,B,A,J,E,2;F,G,E,B,I,1;A,B,D,E,C,3;J,A,E,G,B,3;G,E,H,I,B,1;B,C,D,F,H,1;H,I,E,J,B,3;E,H,A,I,C,2;B,J,C,A,G,2;D,E,F,G,B,1;C,D,H,E,F,2
E,H,C,I,A,2;G,E,J,B,H,3;E,F,G,I,B,1;I,B,A,J,E,2;A,B,E,C,D,2;F,G,E,A,I,1;C,D,H,E,F,2;B,C,I,D,E,2;D,E,F,J,G,1;H,I,J,D,B,3;J,A,G,B,E,2;B,J,C,A,E,2
I,B,C,F,J,3;B,J,C,A,E,2;J,A,B,C,E,1;E,H,D,J,I,3;A,B,F,E,C,3;E,F,I,J,G,3;D,E,B,F,H,2;F,G,B,E,A,2;B,C,D,H,E,1;G,E,B,H,I,2;C,D,G,B,E,3;H,I,B,D,J,1
A,B,D,E,C,3;F,G,B,J,E,3;B,J,A,C,E,1;J,A,G,B,E,2;I,B,J,C,E,1;C,D,I,E,F,2;E,F,G,B,H,1;G,E,B,J,H,3;E,H,B,I,D,2;B,C,G,I,D,3;D,E,F,G,I,1;H,I,J,C,B,3
F,G,A,E,I,2;H,I,B,D,J,1;J,A,G,E,B,3;B,J,D,A,E,2;D,E,G,B,F,3;B,C,D,H,E,1;I,B,A,J,F,2;E,F,G,I,B,1;C,D,B,G,E,3;E,H,D,A,I,3;A,B,D,G,C,3;G,E,H,I,B,1
F,G,I,J,E,3;J,A,E,B,D,2;E,F,G,H,A,1;B,J,A,F,D,1;C,D,G,E,H,2;B,C,I,F,D,3;D,E,G,F,J,2;I,B,E,C,J,3;G,E,H,C,I,1;E,H,A,C,I,3;A,B,D,C,H,2;H,I,E,B,A,2
F,G,B,J,E,3;C,D,E,B,G,1;G,E,B,H,J,2;B,C,F,I,D,3;D,E,H,F,B,2;J,A,C,E,B,3;E,F,I,B,G,3;A,B,E,C,H,2;B,J,F,A,C,2;H,I,B,J,D,1;I,B,E,C,J,3;E,H,A,I,D,2
E,F,I,G,J,2;D,E,H,I,F,3;C,D,G,I,E,3;E,H,I,D,B,1;I,B,E,A,J,3;B,J,D,A,F,2;A,B,C,E,G,1;G,E,H,J,C,1;H,I,J,C,B,3;B,C,F,D,H,2;F,G,E,I,B,1;J,A,B,C,G,1
F,G,E,B,A,1;B,C,G,H,D,3;A,B,E,C,G,2;D,E,H,F,I,2;H,I,J,C,B,3;B,J,C,A,F,2;E,H,J,D,I,3;G,E,H,J,B,1;E,F,J,G,I,2;I,B,A,J,D,2;J,A,C,E,B,3;C,D,F,E,B,2
E,F,G,I,B,1;G,E,C,H,B,2;J,A,E,G,B,3;D,E,J,H,F,3;A,B,G,C,D,2;E,H,I,C,B,1;B,C,G,D,H,2;B,J,E,A,C,2;C,D,G,H,E,3;H,I,D,J,B,3;I,B,J,C,F,1;F,G,E,J,B,1
I,B,C,F,J,3;D,E,H,F,J,2;F,G,E,A,H,1;B,J,G,C,A,3;B,C,I,D,E,2;A,B,C,D,H,1;E,H,D,J,I,3;J,A,F,D,B,3;E,F,J,G,H,2;H,I,B,C,A,1;G,E,H,A,B,1;C,D,H,E,F,2
F,G,B,E,J,2;A,B,C,D,E,1;J,A,D,F,B,3;B,C,I,E,D,3;E,H,J,I,B,2;C,D,G,E,B,2;G,E,C,I,H,3;H,I,B,C,A,1;I,B,A,F,J,3;E,F,H,B,G,3;D,E,F,H,I,1;B,J,A,D,G,1
H,I,B,J,E,1;B,C,I,D,E,2;A,B,G,E,C,3;J,A,D,B,E,2;G,E,H,C,J,1;C,D,H,E,F,2;F,G,I,J,E,3;B,J,E,C,A,3;D,E,J,F,H,2;E,H,B,D,I,3;E,F,G,I,J,1;I,B,J,E,C,1
C,D,B,E,G,2;A,B,C,E,G,1;D,E,H,B,F,3;E,H,C,A,I,3;B,C,E,D,I,2;H,I,B,E,A,1;B,J,D,F,A,3;E,F,I,G,J,2;J,A,B,E,F,1;I,B,J,C,F,1;F,G,E,B,A,1;G,E,B,H,J,2
E,H,B,C,I,3;A,B,D,C,G,2;J,A,G,D,B,3;B,J,A,G,C,1;I,B,C,J,D,2;H,I,B,C,J,1;G,E,J,B,H,3;C,D,B,E,G,2;F,G,B,E,J,2;D,E,F,H,B,1;B,C,D,E,G,1;E,F,I,J,G,3
