item1,item2,choice1,choice2,choice3,correct_choice (1-3)
H,I,B,J,D,1;E,F,H,G,J,2;C,D,H,G,E,3;F,G,B,E,A,2;B,J,C,A,G,2;D,E,H,B,F,3;B,C,D,H,G,1;G,E,I,H,B,2;J,A,G,E,B,3;E,H,I,C,B,1;A,B,G,E,C,3;I,B,C,F,J,3
B,C,G,D,H,2;E,F,A,G,I,2;G,E,B,H,J,2;H,I,B,E,J,1;J,A,B,G,E,1;D,E,B,G,F,3;F,G,E,A,B,1;A,B,G,D,C,3;C,D,E,I,F,1;B,J,A,F,C,1;E,H,D,A,I,3;I,B,E,J,C,2
J,A,B,F,E,1;C,D,I,G,E,3;I,B,F,A,J,3;B,C,D,G,I,1;E,F,H,G,J,2;F,G,B,E,H,2;A,B,H,C,E,2;E,H,I,B,C,1;B,J,C,F,A,3;G,E,H,A,J,1;H,I,A,D,B,3;D,E,B,F,G,2
F,G,H,B,E,3;E,H,C,I,B,2;J,A,E,B,D,2;I,B,J,D,A,1;H,I,B,J,D,1;D,E,F,I,H,1;C,D,F,B,E,3;B,J,C,E,A,3;E,F,G,H,B,1;G,E,C,B,H,3;A,B,G,C,E,2;B,C,D,H,G,1
F,G,A,E,H,2;D,E,H,I,F,3;A,B,C,E,F,1;J,A,B,C,E,1;E,F,J,I,G,3;I,B,J,D,A,1;B,C,I,D,F,2;B,J,E,A,C,2;E,H,B,C,I,3;C,D,E,I,G,1;G,E,B,A,H,3;H,I,E,B,A,2
J,A,E,B,D,2;D,E,F,B,G,1;F,G,B,E,H,2;B,J,A,E,C,1;G,E,A,B,H,3;B,C,F,H,D,3;I,B,F,J,C,2;E,H,A,B,I,3;H,I,J,C,B,3;E,F,G,J,H,1;C,D,B,F,E,3;A,B,E,H,C,3
B,J,A,G,D,1;I,B,F,J,A,2;B,C,E,H,D,3;F,G,E,B,A,1;C,D,E,F,I,1;A,B,C,D,E,1;E,H,D,I,B,2;J,A,E,D,B,3;E,F,B,G,I,2;D,E,B,F,G,2;H,I,B,E,A,1;G,E,J,B,H,3
E,H,B,C,I,3;D,E,H,I,F,3;G,E,J,H,B,2;B,C,F,D,I,2;J,A,B,E,F,1;A,B,D,C,H,2;H,I,B,E,A,1;B,J,A,D,F,1;F,G,E,A,B,1;E,F,B,H,G,3;C,D,I,E,F,2;I,B,C,E,J,3
E,H,A,I,D,2;B,J,D,A,F,2;E,F,G,J,H,1;F,G,I,A,E,3;J,A,C,G,B,3;H,I,B,E,J,1;G,E,J,H,C,2;A,B,C,G,D,1;D,E,I,G,F,3;B,C,D,I,G,1;C,D,E,B,F,1;I,B,D,C,J,3
B,J,D,A,G,2;I,B,A,E,J,3;D,E,H,I,F,3;C,D,E,H,F,1;J,A,B,E,F,1;E,H,B,C,I,3;F,G,E,A,H,1;E,F,A,G,I,2;G,E,A,H,I,2;B,C,H,D,G,2;A,B,G,F,C,3;H,I,C,J,B,3
I,B,J,E,C,1;F,G,A,B,E,3;E,H,B,I,J,2;C,D,E,I,F,1;B,J,A,C,F,1;E,F,G,J,H,1;H,I,C,A,B,3;D,E,I,G,F,3;B,C,D,I,E,1;A,B,H,C,E,2;G,E,J,A,H,3;J,A,E,B,F,2
E,F,A,I,G,3;G,E,H,I,A,1;A,B,F,C,E,2;E,H,B,I,J,2;B,C,I,E,D,3;J,A,B,F,E,1;F,G,I,E,B,2;B,J,D,G,A,3;I,B,C,J,D,2;D,E,F,G,B,1;H,I,B,A,D,1;C,D,G,E,H,2
B,J,E,D,A,3;C,D,E,G,B,1;G,E,A,B,H,3;E,F,B,G,I,2;I,B,C,E,J,3;F,G,E,H,A,1;B,C,G,D,H,2;H,I,E,B,J,2;D,E,I,G,F,3;A,B,C,F,G,1;E,H,J,I,B,2;J,A,G,B,C,2
E,F,I,J,G,3;B,J,C,A,F,2;J,A,B,F,C,1;E,H,J,B,I,3;H,I,D,A,B,3;D,E,H,F,I,2;B,C,D,H,E,1;F,G,H,E,A,2;G,E,H,B,A,1;C,D,E,B,F,1;I,B,C,D,J,3;A,B,E,C,H,2
I,B,J,E,C,1;E,H,I,D,J,1;C,D,H,G,E,3;G,E,A,H,B,2;B,J,G,A,D,2;E,F,J,H,G,3;A,B,C,H,E,1;H,I,A,B,D,2;D,E,G,J,F,3;J,A,G,E,B,3;F,G,E,A,B,1;B,C,E,I,D,3
